cryosleep,vip,side,destination_55_cancri_e,destination_pso_j318_5_22,destination_trappist_1e,homeplanet_earth,homeplanet_europa,homeplanet_mars,age,roomservice,foodcourt,shoppingmall,spa,vrdeck,transported
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3037974683544304,0.0,0.0,0.0168568023156819,0.0137841912556536,0.0614096879791157,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2658227848101265,0.0369959677419354,0.0101359881686686,0.0,0.0,0.0060498073177806,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2025316455696202,0.0,0.0,0.0013621658436914,0.1361727331466724,0.0038122073509302,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2784810126582278,0.0,0.4182087075713306,0.0,0.5517445617057937,4.1437036423155016e-05,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2784810126582278,0.0,0.0,0.0,0.0418910187378849,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3037974683544304,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4936708860759493,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.240506329113924,0.0002016129032258,0.0,0.0,0.0004846004738315,0.0312435254630588,0.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1012658227848101,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3417721518987341,0.0003024193548387,0.0004689247195469,0.0,0.0,0.0326523847014461,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3037974683544304,0.0058467741935483,0.0,0.0001702707304614,0.0424833082059013,0.0022375999668503,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3417721518987341,0.0,0.0,0.0360122594925932,0.0031768253284514,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5443037974683544,0.0,0.0014067741586408,0.0139196322152222,0.25,0.0035221480959681,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.569620253164557,0.0409274193548387,0.0053385275763806,0.0121317895453771,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5316455696202531,0.1007056451612903,0.0,0.0020858164481525,0.0,0.0004558074006547,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3924050632911392,0.0802419354838709,0.0,0.002979737783075,0.0320374757699763,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3164556962025316,0.011391129032258,0.0,0.0,0.0690286452724531,0.0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3797468354430379,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3417721518987341,0.0837701612903225,0.0,0.0,0.0466831789791083,0.0008287407284631,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.620253164556962,0.0,0.1439598889009126,0.0126851694193768,0.0155610596597027,0.1135374797994447,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3291139240506329,0.0,0.0081520758936623,0.0,0.0234762007322851,0.1678614345502009,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3291139240506329,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3544303797468354,0.0,0.0142480972477726,0.0050229865486122,0.0007538229592935,0.0682467989889363,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2531645569620253,0.0,0.0,0.0062574493444576,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3291139240506329,0.0556451612903225,0.0069256573963856,0.0012770304784607,0.0,4.1437036423155016e-05,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6455696202531646,0.0825604838709677,0.0001442845290913,0.0039162268006129,0.002046090889511,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3037974683544304,0.141633064516129,0.0,0.000595947556615,0.0001076889941847,0.0067542369369742,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3924050632911392,0.0,0.0019117700104606,0.0,0.1595412448847727,0.0421414660423486,0.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4810126582278481,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5316455696202531,0.1080645161290322,0.0,0.0004256768261535,0.0,0.0031492147681597,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3924050632911392,0.0211693548387096,0.0007214226454568,0.0,0.0552982985138918,0.0082459702482078,0.0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4430379746835443,0.1243951612903225,0.0012624896295494,0.0002979737783075,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3924050632911392,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2278481012658227,0.095766129032258,3.607113227284205e-05,0.0100459730972245,0.0405987508076674,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3037974683544304,0.0,0.0314179562096454,0.000723650604461,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3417721518987341,0.0,0.0007574937777296,0.0,0.4375403833728193,0.0001657481456926,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1645569620253164,0.0245967741935483,0.0,0.0042567682615358,0.022776222270084,0.0005801185099241,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3797468354430379,0.0517137096774193,0.0,0.0,0.0,0.0131355405461401,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6962025316455696,0.0,0.0036792554918298,0.0,0.0149687701916864,0.2218124559731488,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4810126582278481,0.1753024193548387,0.0,0.0,0.0044690932586689,0.0,0.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2658227848101265,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7721518987341772,0.2371975806451612,0.0120477581791292,0.0003831091435382,0.0170148610811975,8.287407284631003e-05,0.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3544303797468354,0.0,0.003643184359557,0.0,0.0,0.5031699332863714,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4556962025316455,0.0003024193548387,0.0,0.0185169419376809,0.0004307559767391,0.0114780590892139,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3544303797468354,0.0,0.0,0.0,0.0474908464354943,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7088607594936709,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6582278481012658,0.0764112903225806,0.0,0.0151540950110675,0.0002692224854619,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4177215189873418,0.1644153225806451,0.0,0.0320960326919802,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3797468354430379,0.0,0.1083576813476175,0.0,0.0548136980400603,0.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3670886075949367,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3164556962025316,0.0,0.0100999170363957,0.0303933253873659,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6962025316455696,0.0376008064516129,3.607113227284205e-05,4.256768261535842e-05,0.0267068705578289,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3670886075949367,0.0002016129032258,0.0002885690581827,0.0,0.1542106396726254,0.006422740645589,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4810126582278481,0.0004032258064516,0.2154889441979584,0.0,0.1982554382942063,0.0081630961753615,0.0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4177215189873418,0.1274193548387096,0.0644591133715687,0.0015324365741529,0.0254684471247038,0.0139642812746032,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7848101265822784,0.167641129032258,0.0,0.0009790567001532,0.0001076889941847,0.0004972444370778,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1898734177215189,0.0648185483870967,0.0,0.0019155457176911,0.0,0.0004143703642315,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2531645569620253,0.0,0.0093063521263932,0.0140899029456836,0.0071613181132888,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2278481012658227,0.0,0.0,0.0753447982291844,0.0691363342666379,0.0003314962913852,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4050632911392405,0.0,0.0227969555964361,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8354430379746836,0.0,0.0659380297947552,4.256768261535842e-05,0.1008507430540598,0.0018646666390419,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3924050632911392,0.2064516129032258,0.0,0.0442703899199727,0.007322851604566,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5443037974683544,0.0045362903225806,0.0002885690581827,0.0,0.032683609735085,0.0018232296026188,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3417721518987341,0.0017137096774193,0.0023446235977347,0.0031500085135365,0.0833512814990308,0.0007458666556167,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2531645569620253,0.0556451612903225,0.0002885690581827,0.0573812361655031,0.0002692224854619,0.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2531645569620253,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4177215189873418,0.0013104838709677,0.0,0.0418865996935126,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.430379746835443,0.0,0.0942177974966634,4.256768261535842e-05,0.007053629119104,0.1124601168524427,0.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6582278481012658,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.620253164556962,0.0,0.0001442845290913,0.0021283841307679,0.0,0.0309120291716736,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2531645569620253,0.0722782258064516,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3037974683544304,0.0,0.0,0.0188574833986037,0.0131380572905449,4.1437036423155016e-05,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2531645569620253,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3670886075949367,0.0,0.0002524979259098,0.0013195981610761,0.037691147964678,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5063291139240507,0.1319556451612903,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4683544303797468,0.0419354838709677,0.0020199834072791,0.0813894091605653,0.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7088607594936709,0.0,0.0116509757241279,0.041333219819513,0.003122980831359,0.1756930344341772,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5949367088607594,0.0007056451612903,0.0316343830032824,0.000723650604461,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1772151898734177,0.1501008064516129,7.21422645456841e-05,0.0053635280095351,0.0247684686625026,0.0029834666224671,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4683544303797468,0.0545362903225806,0.0013707030263679,0.0303507577047505,0.0170148610811975,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3164556962025316,0.0,0.0190455578400606,0.0003405414609228,0.0082382080551367,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4430379746835443,0.0003024193548387,0.0496338780074306,0.0004682445087689,0.0,0.0149173331123358,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3670886075949367,0.0809475806451612,0.0,0.0,0.003122980831359,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1139240506329113,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2658227848101265,0.0013104838709677,0.0,0.0467393155116635,0.0034460478139134,4.1437036423155016e-05,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4556962025316455,0.0043346774193548,7.21422645456841e-05,0.0,0.0007538229592935,0.6769568640450835,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1645569620253164,0.0,0.0220394618187064,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.569620253164557,0.001008064516129,0.0005771381163654,0.034096713774902,0.0039306482877449,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3291139240506329,0.0,0.0,0.0,0.0,0.0307048439895578,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2658227848101265,0.0005040322580645,0.0,0.0,0.0001076889941847,0.0439646956449674,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4683544303797468,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.810126582278481,0.0077620967741935,0.0874364246293691,0.0,0.1615873357742838,0.0052625036257406,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4683544303797468,0.0004032258064516,0.0,0.0094925932232249,0.0275683825113073,4.1437036423155016e-05,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2784810126582278,0.0,0.0,0.0456325557636642,0.0024768468662502,0.0001243111092694,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3037974683544304,0.1038306451612903,0.0,0.0,0.0,0.0464923548667799,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3544303797468354,0.0,0.0063124481477473,0.0,0.0115227223777729,0.3091617287531595,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7088607594936709,0.0,0.0040399668145583,0.0,0.0742515614904156,0.0052625036257406,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4810126582278481,0.0627016129032258,0.0475778234678786,0.001787842669845,5.384449709239716e-05,0.0183980441718808,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.569620253164557,0.0884072580645161,0.0,0.0588711050570406,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2658227848101265,0.0003024193548387,0.0,0.0,0.0474370019384019,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4430379746835443,0.1905241935483871,0.0,0.0211561382598331,5.384449709239716e-05,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4177215189873418,0.0048387096774193,0.0033906864336471,0.0321811680572109,0.0165841051044583,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3544303797468354,0.0,0.0005049958518197,0.0,0.0,0.0254837774002403,0.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3797468354430379,0.1279233870967742,0.0003246401904555,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.240506329113924,0.3121975806451613,0.0,0.0003831091435382,0.0,0.008826088758132,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5316455696202531,0.1165322580645161,0.0,4.256768261535842e-05,0.0164225716131811,0.0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2025316455696202,0.0,0.054792049922447,0.0,0.0,0.0317407699001367,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.240506329113924,0.0195564516129032,0.001587129820005,0.0,0.029560628903726,4.1437036423155016e-05,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.240506329113924,0.05625,0.0,0.0150263919632215,0.0,0.0003314962913852,0.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5189873417721519,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2911392405063291,0.0,0.0007574937777296,0.0,0.0,0.0704015248829403,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4810126582278481,0.0002016129032258,0.0041121090791039,0.0328196832964413,0.1665948740038768,0.0185637923175734,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5316455696202531,0.413508064516129,0.0,0.0015324365741529,0.0,0.0756225914722579,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2784810126582278,0.0,0.026945135807813,0.0003405414609228,0.0,0.0130112294368706,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4556962025316455,0.0,0.0350611405692024,0.0,0.0428063751884557,0.0238262959433141,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4683544303797468,0.0641129032258064,0.0120116870468564,0.0,0.0110381219039414,0.0027762814403513,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4683544303797468,0.0,0.0009739205713667,0.0004682445087689,0.0394141718716347,0.0002071851821157,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6075949367088608,0.0058467741935483,0.0,0.0005108121913843,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6075949367088608,0.3814516129032258,0.0330772282941961,0.0062148816618423,0.0953047598535429,0.0364645920523764,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2278481012658227,0.2064516129032258,0.0,8.513536523071684e-05,0.0456601335343527,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2911392405063291,0.1708669354838709,0.0,0.0,0.0016691794098643,0.0144615257116811,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2278481012658227,0.4432459677419355,0.0220033906864336,0.06116975991827,0.0002153779883695,0.0,0.0
0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3037974683544304,0.09375,0.0249251524005338,0.0356717180316703,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.569620253164557,0.1607862903225806,0.0,0.0,0.0,0.000538681473501,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5569620253164557,0.0,0.0295422573314576,0.0355440149838242,0.0143226362265776,0.1680686197323167,0.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6835443037974683,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2025316455696202,0.0,0.0020921256718248,0.0005108121913843,0.003661425802283,0.0270583847843202,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3417721518987341,0.0,0.0,0.0246892559169078,0.0113611888864958,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7341772151898734,0.0,0.0,0.0,0.1070967047167779,0.0007458666556167,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0253164556962025,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4556962025316455,0.0,0.2940157991559355,0.0002128384130767,0.0,0.3390378320142543,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3291139240506329,0.2400201612903225,0.0639180463874761,0.0,0.0,0.1084821613558198,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3164556962025316,0.0,0.1663600620423475,0.0,0.1391880249838466,0.0795176728960344,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2911392405063291,0.0,0.0,0.0,0.0389834158948955,0.0033149629138524,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4430379746835443,0.0025201612903225,0.0312376005482812,0.0,0.1721947017014861,0.0190195997182281,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1772151898734177,0.0,0.1126862172203585,0.0017027073046143,0.0117919448632349,0.0078315998839762,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2658227848101265,0.0949596774193548,0.0,0.0,0.0,0.000290059254962,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2784810126582278,0.0,0.0011542762327309,0.0014047335263068,0.0230992892526383,0.0486470807607839,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3924050632911392,0.0121975806451612,0.0,0.0,0.0147533922033168,0.0375833920358016,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4177215189873418,0.1948588709677419,0.0004328535872741,0.0080027243316873,5.384449709239716e-05,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2025316455696202,0.0,0.0,0.0320108973267495,0.0,0.0097377035594414,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4810126582278481,0.0,0.1103776647548966,0.0,0.0002153779883695,0.0963411096838354,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4683544303797468,0.0612903225806451,0.0,0.0002554060956921,0.0,0.0678324286247047,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2784810126582278,0.0,0.0001803556613642,0.0,0.0006461339651087,0.2532217295819003,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2278481012658227,0.0,3.607113227284205e-05,0.0,0.0043075597673917,0.034226992085526,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3797468354430379,0.0702620967741935,0.0,0.0256257449344457,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2784810126582278,0.05625,0.002272481333189,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2658227848101265,0.0644153225806451,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4810126582278481,0.1108870967741935,0.0015510586877322,0.0069385322663034,0.0001615334912771,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2911392405063291,0.0513104838709677,0.0,0.0082155627447641,0.0,8.287407284631003e-05,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2658227848101265,0.0029233870967741,0.0009739205713667,0.0020006810829218,0.0373680809821236,0.0004558074006547,0.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3417721518987341,0.0,0.0,0.0,0.0864742623303898,0.1522811088550947,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1898734177215189,0.0,0.0,0.0,0.0003230669825543,0.025152281108855,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.240506329113924,0.0001008064516129,0.0001442845290913,0.0,0.0403833728192978,0.0001243111092694,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2278481012658227,0.0,7.21422645456841e-05,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2531645569620253,0.0,0.0,0.0064277200749191,0.0273530045229377,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3291139240506329,0.0788306451612903,0.0,0.0,0.1347727762222701,4.1437036423155016e-05,0.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5189873417721519,0.0003024193548387,0.0476138946001515,0.0,0.0,0.513487755355737,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.620253164556962,0.0357862903225806,0.016195938390506,0.0003405414609228,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3037974683544304,0.0,0.0172780723586913,0.0049378511833815,5.384449709239716e-05,0.0015331703476567,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2911392405063291,0.0695564516129032,0.0,0.0,0.0157225931509799,0.0661335101313554,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1645569620253164,0.0,0.0041121090791039,0.0290311595436744,0.0,0.000290059254962,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.240506329113924,0.051008064516129,0.0,0.0168142346330665,0.0085612750376911,0.0094890813409024,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7721518987341772,0.0,0.0132741766764058,0.000127703047846,0.2381003661425802,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3417721518987341,0.009375,0.0,0.0,0.0,0.0319893921186756,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4683544303797468,0.0149193548387096,0.0,0.0291162949089051,0.0778591427956063,0.0036464592052376,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4556962025316455,0.0,0.0003967824550012,0.0,0.0009692009476631,0.0361330957609911,0.0
