international_plan,voice_mail_plan,area_code_408,area_code_415,area_code_510,region_Midwest,region_Northeast,region_South,region_West,account_length,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,customer_service_calls,churn
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3057851239669422,0.54,0.3349486887115165,0.6375000000000001,0.335010060362173,0.5686004949133902,0.7470588235294118,0.568747978000647,0.4289780814118987,0.6090225563909775,0.429113924050633,0.21,0.35,0.2092592592592592,0.3333333333333333,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0082644628099173,0.54,0.1921322690992018,0.7250000000000001,0.1921529175050302,0.6708825955457794,0.4588235294117647,0.670980265286315,0.6757756902931967,0.4511278195488722,0.6759493670886076,0.5700000000000001,0.1,0.5703703703703703,0.2222222222222222,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2975206611570248,0.0,0.5553021664766249,0.7000000000000001,0.5553319919517102,0.4597195490789111,0.5,0.4597217728890327,0.1611158553942499,0.2105263157894736,0.1607594936708861,0.54,0.3,0.5407407407407407,0.1111111111111111,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3677685950413223,0.0,0.290763968072976,0.7375,0.2907444668008048,0.3115204839153148,0.788235294117647,0.3115496603041087,0.4124679760888129,0.5413533834586466,0.4126582278481013,0.5700000000000001,0.15,0.5703703703703703,0.2222222222222222,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5743801652892563,0.0,0.6713226909920182,0.50625,0.6713615023474179,0.7071762441572724,0.7647058823529411,0.707214493691362,0.1690862510674636,0.5864661654135337,0.1689873417721519,0.5750000000000001,0.2,0.5759259259259258,0.2222222222222222,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2190082644628099,0.0,0.7805017103762828,0.70625,0.7805164319248826,0.3288424525708001,0.9176470588235294,0.3290197347136849,0.6373469968687732,0.631578947368421,0.6373417721518987,0.585,0.15,0.5851851851851851,0.1111111111111111,0.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3553719008264463,0.6,0.7491448118586089,0.7125,0.7491616364855802,0.5933461644212263,0.7647058823529411,0.5933354901326432,0.3162539140335895,0.4135338345864661,0.3164556962025316,0.39,0.1,0.3907407407407407,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7520661157024794,0.16,0.2465792474344355,0.74375,0.2466465459423206,0.7841627715149848,0.5705882352941176,0.7842122290520867,0.3891261030458298,0.7518796992481203,0.3892405063291139,0.435,0.1,0.4351851851851852,0.2222222222222222,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4545454545454546,0.42,0.3623147092360319,0.5875,0.3623407109322602,0.6277151498487765,0.6823529411764706,0.6279521190553219,0.350128095644748,0.5639097744360901,0.35,0.355,0.15,0.3555555555555555,0.1111111111111111,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5247933884297521,0.0,0.7049600912200684,0.56875,0.7048960429242119,0.5023370910090734,0.3529411764705882,0.5024263992235523,0.2832337033874181,0.593984962406015,0.2829113924050633,0.735,0.1,0.7351851851851852,0.3333333333333333,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4504132231404959,0.0,0.427023945267959,0.7000000000000001,0.4270623742454728,0.4949133901567226,0.5470588235294117,0.4949854416046587,0.2741246797608881,0.6466165413533833,0.2740506329113924,0.585,0.2,0.5851851851851851,0.2222222222222222,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5867768595041323,0.0,0.3802736602052451,0.6687500000000001,0.380281690140845,0.6156172669782788,0.6882352941176471,0.6156583629893239,0.3891261030458298,0.3909774436090226,0.3892405063291139,0.51,0.65,0.5092592592592592,0.1111111111111111,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4752066115702479,0.7000000000000001,0.3363740022805017,0.64375,0.3363514419852448,0.4597195490789111,0.6235294117647059,0.4597217728890327,0.4611443210930828,0.518796992481203,0.4613924050632911,0.5900000000000001,0.1,0.5907407407407407,0.2222222222222222,0.0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.7520661157024794,0.62,0.4880273660205245,0.65,0.4879275653923541,0.5323068463018972,0.4352941176470588,0.5325137495956002,0.434955878166809,0.3909774436090226,0.4348101265822784,0.51,0.2,0.5092592592592592,0.1111111111111111,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5123966942148761,0.0,0.3611744583808438,0.70625,0.3611670020120724,0.4275501787187242,0.7705882352941177,0.427693303138143,0.4625676060347281,0.593984962406015,0.4626582278481013,0.7200000000000001,0.35,0.7203703703703703,0.2222222222222222,0.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4545454545454546,0.0,0.2830672748004561,0.7000000000000001,0.2830315224681421,0.7437448446521858,0.8,0.7437722419928825,0.5169370908055793,0.4586466165413533,0.5170886075949368,0.45,0.3,0.45,0.3333333333333333,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.2768595041322314,0.0,0.6331242873432155,0.6687500000000001,0.6331321260898726,0.5482540555402805,0.6,0.5483662245228081,0.3378878451465983,0.5563909774436089,0.3379746835443038,0.47,0.15,0.4703703703703703,0.2222222222222222,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5578512396694215,0.48,0.4977194982896237,0.475,0.4976525821596244,0.4855650261204289,0.6705882352941176,0.4856033646069233,0.4859094790777113,0.4360902255639097,0.4860759493670886,0.44,0.25,0.4407407407407407,0.2222222222222222,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5991735537190083,0.0,0.3107183580387685,0.43125,0.3106975184439973,0.7308221061314271,0.5764705882352941,0.7308314461339372,0.5254768004554512,0.3533834586466165,0.5253164556962026,0.63,0.1,0.6296296296296295,0.1111111111111111,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4214876033057851,0.0,0.7026795895096921,0.29375,0.7027162977867203,0.5375309320868848,0.4941176470588235,0.5376900679391783,0.4463421576999715,0.4736842105263157,0.4462025316455696,0.585,0.2,0.5851851851851851,0.1111111111111111,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7355371900826446,0.76,0.6274230330672748,0.4875,0.6274312541918177,0.6442122628540006,0.4176470588235294,0.6444516337754772,0.5510959294050669,0.3909774436090226,0.5512658227848102,0.505,0.2,0.5055555555555555,0.4444444444444444,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5413223140495868,0.0,0.5419042189281642,0.65625,0.5419181757209927,0.5009623315919713,0.6823529411764706,0.5011323196376577,0.6720751494449189,0.5413533834586466,0.6721518987341772,0.65,0.1,0.6499999999999999,0.1111111111111111,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5206611570247934,0.72,0.5222348916761688,0.7312500000000001,0.5221327967806841,0.348638988177069,0.4470588235294117,0.3487544483985765,0.6251067463706234,0.2857142857142856,0.6253164556962025,0.5599999999999999,0.4,0.5592592592592592,0.1111111111111111,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3801652892561983,0.0,0.4800456100342075,0.7125,0.4800469483568075,0.7588671982403079,0.7470588235294118,0.7589776771271434,0.4341019072018218,0.112781954887218,0.4341772151898735,0.5700000000000001,0.15,0.5703703703703703,0.1111111111111111,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6487603305785125,0.0,0.5584378563283923,0.64375,0.5583501006036217,0.2449821281275776,0.5588235294117647,0.2449045616305402,0.735838314830629,0.3684210526315789,0.7360759493670886,0.515,0.15,0.5148148148148147,0.1111111111111111,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4917355371900826,0.48,0.6485176738882554,0.50625,0.6485580147551979,0.645861974154523,0.4176470588235294,0.6460692332578454,0.3492741246797609,0.7142857142857142,0.3493670886075949,0.45,0.65,0.45,0.1111111111111111,0.0
1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3305785123966942,0.74,0.6758836944127709,0.475,0.6758886653252851,0.7264228759967005,0.7352941176470588,0.7266256874797801,0.6478793054369485,0.6541353383458646,0.6481012658227849,0.395,0.15,0.3944444444444444,0.1111111111111111,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4049586776859504,0.0,0.5427594070695554,0.6375000000000001,0.5427565392354124,0.4346989276876546,0.6294117647058823,0.4348107408605629,0.6484486194136065,0.4436090225563909,0.64873417721519,0.5599999999999999,0.2,0.5592592592592592,0.2222222222222222,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4049586776859504,0.0,0.5621436716077537,0.7937500000000001,0.5620389000670691,0.4289249381358262,0.5411764705882353,0.4289873827240375,0.4565898092798178,0.4962406015037593,0.4563291139240506,0.495,0.3,0.4944444444444444,0.4444444444444444,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3016528925619834,0.0,0.2927594070695553,0.55625,0.2927565392354125,0.4105031619466593,0.5882352941176471,0.4105467486250404,0.4110446911471676,0.6090225563909775,0.4107594936708861,0.55,0.25,0.55,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3305785123966942,0.0,0.5233751425313569,0.7250000000000001,0.5233065057008719,0.4195765740995326,0.5764705882352941,0.4196053057263021,0.4796470253344719,0.4962406015037593,0.4797468354430381,0.61,0.3,0.6092592592592593,0.3333333333333333,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4462809917355372,0.0,0.500570125427594,0.5,0.5005030181086519,0.6543854825405554,0.5529411764705883,0.6544807505661598,0.4403643609450612,0.5263157894736841,0.440506329113924,0.51,0.3,0.5092592592592592,0.1111111111111111,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2066115702479339,0.0,0.5173888255416191,0.675,0.517437961099933,0.5413802584547704,0.5117647058823529,0.5415723066968618,0.4084827782522061,0.6466165413533833,0.4082278481012659,0.515,0.1,0.5148148148148147,0.1111111111111111,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5991735537190083,0.0,0.5855188141391107,0.6312500000000001,0.585513078470825,0.3709100907341215,0.4529411764705882,0.3710773212552572,0.7594648448619413,0.3759398496240601,0.759493670886076,0.515,0.1,0.5148148148148147,0.3333333333333333,0.0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5495867768595042,0.64,0.6180159635119726,0.4875,0.6180415828303153,0.2810008248556502,0.6529411764705882,0.2811387900355871,0.3709080557927697,0.3759398496240601,0.3708860759493671,0.43,0.1,0.4296296296296296,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5206611570247934,0.0,0.7460091220068414,0.65625,0.7459758551307848,0.4998625240582898,0.6294117647058823,0.4998382400517632,0.1628237973242243,0.7368421052631577,0.1626582278481013,0.165,0.25,0.1648148148148148,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4917355371900826,0.48,0.6485176738882554,0.50625,0.6485580147551979,0.645861974154523,0.4176470588235294,0.6460692332578454,0.3492741246797609,0.7142857142857142,0.3493670886075949,0.45,0.65,0.45,0.1111111111111111,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7520661157024794,0.0,0.3326681870011402,0.5750000000000001,0.3326626425217974,0.5878471267528182,0.6588235294117647,0.5878356518925915,0.4856248220893823,0.593984962406015,0.4854430379746836,0.485,0.3,0.4851851851851851,0.2222222222222222,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3181818181818182,0.0,0.5504561003420753,0.53125,0.5504694835680751,0.4731921913665108,0.6176470588235294,0.4733096085409253,0.2445203529746655,0.6466165413533833,0.2443037974683544,0.51,0.05,0.5092592592592592,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5991735537190083,0.0,0.539623717217788,0.48125,0.539570757880617,0.4286499862524058,0.7529411764705882,0.4286638628275639,0.4050668943922573,0.3759398496240601,0.4050632911392404,0.37,0.15,0.3703703703703703,0.0,0.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2603305785123967,0.62,0.6516533637400228,0.55,0.6515761234071094,0.6832554302996976,0.6411764705882352,0.6832740213523132,0.3512667235980643,0.6842105263157894,0.3512658227848101,0.45,0.05,0.45,0.3333333333333333,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6239669421487604,0.0,0.2884834663625998,0.7625000000000001,0.2883970489604292,0.3893318669232884,0.5117647058823529,0.3895179553542542,0.4406490179333902,0.6842105263157894,0.440506329113924,0.375,0.15,0.3759259259259259,0.2222222222222222,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.256198347107438,0.0,0.6020524515393386,0.5,0.601945003353454,0.6535606268902941,0.5470588235294117,0.6535101908767389,0.6134358098491317,0.18796992481203,0.6132911392405064,0.6150000000000001,0.1,0.6148148148148147,0.0,0.0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0785123966942148,0.7000000000000001,0.4888825541619156,0.6125,0.488933601609658,0.4209513335166345,0.7470588235294118,0.4208993853121967,0.3469968687731283,0.6917293233082706,0.3468354430379747,0.355,0.15,0.3555555555555555,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3429752066115702,0.0,0.6188711516533637,0.61875,0.6188799463447351,0.6488864448721474,0.4,0.648980912326108,0.2123541132934813,0.6541353383458646,0.2120253164556962,0.47,0.2,0.4703703703703703,0.1111111111111111,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5578512396694215,0.0,0.7194982896237172,0.4625,0.7194835680751174,0.461644212262854,0.4764705882352941,0.4616628922678745,0.5824081981212639,0.5789473684210527,0.5822784810126582,0.535,0.15,0.5351851851851852,0.2222222222222222,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3388429752066116,0.0,0.4541049030786773,0.65,0.4540576794097921,0.5562276601594721,0.5764705882352941,0.556454221934649,0.5274693993737546,0.3007518796992481,0.5278481012658228,0.475,0.15,0.4759259259259258,0.2222222222222222,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4628099173553719,0.0,0.4529646522234892,0.8562500000000001,0.4528839704896043,0.6675831729447347,0.6411764705882352,0.6677450663215788,0.5809849131796185,0.481203007518797,0.5810126582278482,0.325,0.2,0.3259259259259259,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3016528925619834,0.5,0.6681870011402509,0.70625,0.6681757209926225,0.7310970580148474,0.4823529411764706,0.731154966030411,0.5627668659265584,0.3308270676691729,0.5626582278481013,0.685,0.2,0.6851851851851852,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2479338842975206,0.32,0.4090649942987457,0.475,0.409121395036888,0.6670332691778939,0.3411764705882353,0.6670980265286316,0.296043267862226,0.4661654135338345,0.2962025316455697,0.5650000000000001,0.15,0.5648148148148148,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4297520661157025,0.0,0.6043329532497149,0.70625,0.6042924211938296,0.6230409678306297,0.7529411764705882,0.6230993206082175,0.4267008255052661,0.6090225563909775,0.4265822784810127,0.445,0.35,0.4444444444444444,0.3333333333333333,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4132231404958678,0.0,0.3380843785632839,0.55625,0.3380281690140845,0.5488039593071212,0.5705882352941176,0.5490132643157554,0.02732707087959,0.2105263157894736,0.0272151898734177,0.5750000000000001,0.25,0.5759259259259258,0.1111111111111111,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4214876033057851,0.56,0.3449258836944128,0.65625,0.3449027498323273,0.7434698927687654,0.5882352941176471,0.743448722096409,0.3324793623683461,0.3233082706766917,0.3322784810126582,0.385,0.2,0.3851851851851852,0.2222222222222222,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0619834710743801,0.0,0.5972063854047891,0.55625,0.5972501676727029,0.4751168545504537,0.5,0.4752507279197671,0.1434671221178479,0.518796992481203,0.1430379746835443,0.44,0.2,0.4407407407407407,0.1111111111111111,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3512396694214876,0.58,0.4481185860889395,0.7375,0.4480214621059691,0.5397305471542481,0.8,0.5399547072144938,0.520922288642186,0.5714285714285714,0.5208860759493671,0.42,0.25,0.4203703703703703,0.3333333333333333,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6404958677685951,0.0,0.4974344355758267,0.40625,0.4974849094567405,0.5427550178718724,0.6823529411764706,0.5428663862827564,0.5545118132650156,0.3984962406015037,0.5544303797468355,0.53,0.1,0.5296296296296296,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5743801652892563,0.0,0.6713226909920182,0.50625,0.6713615023474179,0.7071762441572724,0.7647058823529411,0.707214493691362,0.1690862510674636,0.5864661654135337,0.1689873417721519,0.5750000000000001,0.2,0.5759259259259258,0.2222222222222222,0.0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5495867768595042,0.64,0.6180159635119726,0.4875,0.6180415828303153,0.2810008248556502,0.6529411764705882,0.2811387900355871,0.3709080557927697,0.3759398496240601,0.3708860759493671,0.43,0.1,0.4296296296296296,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2272727272727273,0.0,0.2596921322690992,0.5625,0.2597250167672703,0.4929887269727798,0.6764705882352942,0.4930443222258169,0.7315684600056931,0.4210526315789474,0.7316455696202532,0.5950000000000001,0.4,0.5944444444444444,0.2222222222222222,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3677685950413223,0.0,0.612599771949829,0.6062500000000001,0.6125083836351443,0.3238933186692329,0.6882352941176471,0.3238434163701068,0.2561912894961571,0.3383458646616541,0.2563291139240506,0.5900000000000001,0.1,0.5907407407407407,0.2222222222222222,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.268595041322314,0.7000000000000001,0.5438996579247435,0.625,0.5439302481556003,0.7184492713775089,0.5470588235294117,0.7185376900679392,0.4719612866495873,0.5639097744360901,0.4721518987341773,0.445,0.3,0.4444444444444444,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2975206611570248,0.0,0.6396807297605474,0.5625,0.6396713615023475,0.4385482540555402,0.5176470588235293,0.4386929796182465,0.4244235695986336,0.3082706766917293,0.4246835443037975,0.65,0.1,0.6499999999999999,0.1111111111111111,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4132231404958678,0.0,0.4985746864310149,0.65625,0.4984909456740443,0.7203739345614517,0.4411764705882353,0.720478809446781,0.4733845715912325,0.4511278195488722,0.4734177215189873,0.425,0.25,0.4259259259259259,0.1111111111111111,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0909090909090909,0.62,0.4464082098061573,0.525,0.4463447350771295,0.4440472917239483,0.5647058823529412,0.4441928178582983,0.7142043837176203,0.5563909774436089,0.7145569620253165,0.47,0.3,0.4703703703703703,0.1111111111111111,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3305785123966942,0.0,0.6482326111744584,0.65625,0.6482226693494298,0.581523233434149,0.7058823529411764,0.5816887738595924,0.6105892399658411,0.6015037593984962,0.6107594936708861,0.5950000000000001,0.15,0.5944444444444444,0.0,0.0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5371900826446281,0.66,0.5048460661345496,0.625,0.5048625083836352,0.5334066538355787,0.5,0.533484309285021,0.5969257045260461,0.6842105263157894,0.5968354430379748,0.26,0.25,0.2592592592592592,0.1111111111111111,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6570247933884298,0.0,0.2779361459521094,0.70625,0.2780013413816231,0.7371459994500963,0.4058823529411764,0.7373018440634099,0.6023341873042983,0.2180451127819548,0.6025316455696204,0.66,0.2,0.6592592592592592,0.3333333333333333,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6652892561983471,0.0,0.3281071835803877,0.55625,0.3281354795439303,0.54110530657135,0.6529411764705882,0.5412487868003882,0.4802163393111301,0.4887218045112781,0.4803797468354431,0.5700000000000001,0.15,0.5703703703703703,0.2222222222222222,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4090909090909091,0.0,0.5809578107183581,0.7625000000000001,0.5809859154929577,0.7783887819631565,0.4470588235294117,0.7783888709155613,0.4372331340734415,0.3759398496240601,0.4373417721518988,0.625,0.15,0.6259259259259259,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4338842975206611,0.0,0.5926453819840365,0.56875,0.5925553319919518,0.4729172394830904,0.6411764705882352,0.4729860886444516,0.421576999715343,0.8270676691729322,0.4215189873417723,0.7200000000000001,0.35,0.7203703703703703,0.4444444444444444,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1694214876033057,0.0,0.5601482326111745,0.55625,0.5601945003353453,0.6634588946934287,0.7235294117647059,0.6635393076674216,0.2832337033874181,0.5413533834586466,0.2829113924050633,0.2,0.35,0.2,0.0,0.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3801652892561983,0.64,0.3936716077537058,0.56875,0.3936955063715627,0.4599945009623316,0.4235294117647059,0.4600452927855063,0.5556504412183318,0.6165413533834585,0.5556962025316456,0.34,0.15,0.3407407407407407,0.2222222222222222,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5578512396694215,0.0,0.4350057012542759,0.6062500000000001,0.4349429912810195,0.5743744844652185,0.5,0.5745713361371725,0.2146313692001138,0.4962406015037593,0.2145569620253165,0.25,0.5,0.25,0.1111111111111111,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3016528925619834,0.0,0.6419612314709235,0.58125,0.6418511066398391,0.5914215012372834,0.7058823529411764,0.5913943707538014,0.5639054938798748,0.4661654135338345,0.5639240506329115,0.455,0.1,0.4555555555555555,0.2222222222222222,0.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4669421487603306,0.56,0.6436716077537059,0.5875,0.6436955063715628,0.5306571350013748,0.6882352941176471,0.530896150113232,0.5371477369769427,0.5037593984962405,0.5373417721518988,0.42,0.45,0.4203703703703703,0.4444444444444444,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4380165289256199,0.62,0.4569555302166477,0.28125,0.4569081153588196,0.6090184217761891,0.4117647058823529,0.6091879650598512,0.6202675775690294,0.5714285714285714,0.620253164556962,0.2799999999999999,0.05,0.2796296296296296,0.1111111111111111,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2479338842975206,0.3,0.7194982896237172,0.6625000000000001,0.7194835680751174,0.516359637063514,0.4058823529411764,0.5163377547719185,0.614574437802448,0.7819548872180451,0.6145569620253165,0.5,0.15,0.5,0.2222222222222222,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3760330578512397,0.46,0.4771949828962372,0.51875,0.47719651240778,0.7110255705251581,0.7588235294117647,0.7110967324490456,0.2069456305152291,0.5789473684210527,0.2069620253164557,0.5599999999999999,0.15,0.5592592592592592,0.4444444444444444,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2851239669421488,0.0,0.6616305587229191,0.7625000000000001,0.6616364855801476,0.8036843552378334,0.6588235294117647,0.8039469427369784,0.448334756618275,0.593984962406015,0.4481012658227848,0.0,0.0,0.0,0.3333333333333333,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7603305785123967,0.0,0.1584948688711516,0.6062500000000001,0.1584507042253521,0.7937860874346989,0.488235294117647,0.7939178259462957,0.1921434671221178,0.5789473684210527,0.1917721518987342,0.605,0.15,0.6055555555555555,0.2222222222222222,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4752066115702479,0.54,0.500285062713797,0.8562500000000001,0.500335345405768,0.5790486664833654,0.3529411764705882,0.5791006146878033,0.7147736976942783,0.6616541353383458,0.7151898734177216,0.345,0.25,0.3444444444444444,0.1111111111111111,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.756198347107438,0.0,0.4324401368301026,0.58125,0.4324279007377599,0.4907891119054166,0.4529411764705882,0.4907796829505014,0.5277540563620836,0.5864661654135337,0.5278481012658228,0.655,0.4,0.6555555555555556,0.2222222222222222,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.615702479338843,0.0,0.4170467502850628,0.83125,0.4170020120724346,0.5573274676931537,0.5588235294117647,0.5574247816240699,0.5436948477085112,0.5263157894736841,0.5436708860759495,0.655,0.15,0.6555555555555556,0.1111111111111111,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.152892561983471,0.0,0.4247434435575827,0.5750000000000001,0.4247149564050972,0.1352763266428375,0.4588235294117647,0.1352313167259786,0.3404497580415599,0.4511278195488722,0.340506329113924,0.6950000000000001,0.55,0.6944444444444444,0.0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5950413223140496,0.6,0.499714937286203,0.6687500000000001,0.4996646545942321,0.4215012372834754,0.6823529411764706,0.4215464251051439,0.5405636208368915,0.3909774436090226,0.540506329113924,0.555,0.15,0.5555555555555556,0.1111111111111111,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3553719008264463,0.0,0.3161345496009122,0.56875,0.3160630449362844,0.4357987352213363,0.6764705882352942,0.4357813005499839,0.4662681468830059,0.7368421052631577,0.4664556962025317,0.31,0.25,0.3092592592592592,0.1111111111111111,0.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4628099173553719,0.0,0.4446978335233751,0.8812500000000001,0.4446680080482897,0.7060764366235909,0.4235294117647059,0.7062439340019411,0.3746085966410475,0.6766917293233081,0.3746835443037974,0.5950000000000001,0.25,0.5944444444444444,0.2222222222222222,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3347107438016529,0.48,0.4424173318129988,0.8187500000000001,0.4423205902079141,0.6722573549628815,0.6235294117647059,0.6722743448722097,0.2240250498149729,0.2631578947368421,0.2240506329113924,0.535,0.15,0.5351851851851852,0.1111111111111111,0.0
